transaction_id,transaction_date,customer_segment,items,basket_size
T02336,2026-08-12,Premium,Bread|Butter|Milk,3
T02337,2026-09-13,Premium,Biscuits|Bread|Cheese|Coffee,4
T02338,2026-10-14,Premium,Chicken|Eggs|Pasta|Tomato Sauce,4
T02339,2026-11-15,Premium,Bread|Butter|Chips|Milk|Pasta,5
T02340,2026-12-16,Regular,Chicken|Milk|Pasta|Tea|Tomato Sauce,5
T02341,2026-01-17,Regular,Bread|Butter|Tea,3
T02342,2026-02-18,Regular,Bread|Butter|Coffee|Milk|Tomato Sauce,5
T02343,2026-03-19,Value,Cereal|Milk,2
T02344,2026-04-20,Regular,Bread|Cereal|Milk|Yogurt,4
T02345,2026-05-21,Premium,Bread|Butter,2
T02346,2026-06-22,Regular,Bread|Butter|Milk,3
T02347,2026-07-23,Value,Cereal|Milk|Pasta|Yogurt,4
T02348,2026-08-24,Premium,Bread|Butter|Milk,3
T02349,2026-09-25,Value,Biscuits|Coffee|Milk,3
T02350,2026-10-26,Regular,Biscuits|Coffee|Eggs|Milk,4
T02351,2026-11-27,Value,Cheese|Chips|Milk|Pasta|Tomato Sauce,5
T02352,2026-12-28,Premium,Bread|Butter|Chips|Juice|Milk,5
T02353,2026-01-01,Regular,Biscuits|Coffee|Milk,3
T02354,2026-02-02,Regular,Bread|Butter|Chips|Eggs,4
T02355,2026-03-03,Regular,Bread|Butter|Milk|Pasta|Yogurt,5
T02356,2026-04-04,Value,Biscuits|Chicken|Coffee|Milk,4
T02357,2026-05-05,Regular,Bread|Butter|Milk,3
T02358,2026-06-06,Value,Biscuits|Bread|Chicken|Pasta|Tomato Sauce,5
T02359,2026-07-07,Regular,Biscuits|Coffee|Milk,3
T02360,2026-08-08,Premium,Biscuits|Cheese|Coffee|Milk,4
T02361,2026-09-09,Premium,Bread|Cereal|Chips|Milk,4
T02362,2026-10-10,Premium,Biscuits|Bread|Butter|Cheese|Coffee|Pasta,6
T02363,2026-11-11,Value,Bread|Butter,2
T02364,2026-12-12,Value,Bread|Butter,2
T02365,2026-01-13,Value,Cereal|Chicken|Pasta,3
T02366,2026-02-14,Premium,Chicken|Pasta,2
T02367,2026-03-15,Regular,Bread|Butter|Milk,3
T02368,2026-04-16,Value,Biscuits|Bread|Coffee,3
T02369,2026-05-17,Value,Cereal|Milk|Tea|Tomato Sauce|Yogurt,5
T02370,2026-06-18,Value,Biscuits|Coffee|Milk,3
T02371,2026-07-19,Value,Biscuits|Coffee,2
T02372,2026-08-20,Regular,Bread|Butter|Coffee|Juice|Milk,5
T02373,2026-09-21,Value,Bread|Butter|Milk,3
T02374,2026-10-22,Premium,Bread|Butter|Juice|Tomato Sauce,4
T02375,2026-11-23,Regular,Biscuits|Bread|Butter|Juice,4
T02376,2026-12-24,Value,Bread|Butter|Chips|Tomato Sauce,4
T02377,2026-01-25,Regular,Cheese|Chicken|Milk|Pasta,4
T02378,2026-02-26,Regular,Cheese|Coffee|Eggs|Pasta|Tomato Sauce,5
T02379,2026-03-27,Premium,Bread|Cereal|Milk,3
T02380,2026-04-28,Value,Biscuits|Butter|Cereal|Milk|Yogurt,5
T02381,2026-05-01,Regular,Biscuits|Bread|Butter|Cheese|Pasta|Yogurt,6
T02382,2026-06-02,Premium,Biscuits|Butter|Coffee|Milk|Tomato Sauce,5
T02383,2026-07-03,Premium,Cereal|Milk|Yogurt,3
T02384,2026-08-04,Regular,Biscuits|Bread|Butter|Juice|Milk,5
T02385,2026-09-05,Premium,Biscuits|Bread|Cheese|Coffee|Eggs|Milk,6
T02386,2026-10-06,Regular,Bread|Butter|Milk,3
T02387,2026-11-07,Value,Biscuits|Chips|Coffee|Milk|Tomato Sauce,5
T02388,2026-12-08,Regular,Bread|Butter|Chips|Milk|Pasta|Tea,6
T02389,2026-01-09,Regular,Pasta|Tomato Sauce,2
T02390,2026-02-10,Regular,Bread|Butter|Chips|Milk,4
T02391,2026-03-11,Premium,Cheese|Pasta|Tomato Sauce,3
T02392,2026-04-12,Value,Cheese|Chips|Coffee|Eggs|Pasta|Tomato Sauce,6
T02393,2026-05-13,Premium,Biscuits|Bread|Butter|Coffee|Milk,5
T02394,2026-06-14,Premium,Bread|Butter|Tomato Sauce|Yogurt,4
T02395,2026-07-15,Value,Chicken|Pasta,2
T02396,2026-08-16,Premium,Cereal|Milk|Yogurt,3
T02397,2026-09-17,Regular,Cheese|Eggs|Pasta|Tomato Sauce,4
T02398,2026-10-18,Regular,Biscuits|Cereal|Coffee|Tea,4
T02399,2026-11-19,Premium,Bread|Butter|Chicken|Milk,4
T02400,2026-12-20,Regular,Bread|Butter|Milk,3
T02401,2026-01-21,Premium,Cereal|Chicken|Juice|Milk,4
T02402,2026-02-22,Value,Cereal|Chips|Eggs|Milk,4
T02403,2026-03-23,Value,Cereal|Milk,2
T02404,2026-04-24,Value,Bread|Cheese|Chicken|Coffee|Pasta|Yogurt,6
T02405,2026-05-25,Premium,Chicken|Chips|Milk|Pasta,4
T02406,2026-06-26,Regular,Biscuits|Bread|Cereal|Coffee|Milk,5
T02407,2026-07-27,Value,Biscuits|Chips|Coffee|Eggs|Milk,5
T02408,2026-08-28,Premium,Cheese|Chicken|Eggs|Pasta|Tomato Sauce,5
T02409,2026-09-01,Premium,Cheese|Pasta|Tomato Sauce,3
T02410,2026-10-02,Premium,Biscuits|Bread|Butter|Eggs|Juice|Milk|Pasta,7
T02411,2026-11-03,Premium,Bread|Butter|Eggs|Milk|Tomato Sauce,5
T02412,2026-12-04,Value,Cheese|Chips|Pasta|Tomato Sauce,4
T02413,2026-01-05,Regular,Cereal|Milk|Yogurt,3
T02414,2026-02-06,Premium,Bread|Butter|Juice|Milk,4
T02415,2026-03-07,Value,Cheese|Pasta|Tomato Sauce,3
T02416,2026-04-08,Premium,Bread|Butter|Milk,3
T02417,2026-05-09,Value,Bread|Butter|Milk,3
T02418,2026-06-10,Value,Bread|Butter|Milk,3
T02419,2026-07-11,Regular,Bread|Butter|Milk|Tea,4
T02420,2026-08-12,Premium,Butter|Pasta|Tomato Sauce|Yogurt,4
T02421,2026-09-13,Premium,Pasta|Tomato Sauce,2
T02422,2026-10-14,Regular,Bread|Butter|Milk|Pasta,4
T02423,2026-11-15,Regular,Bread|Eggs|Pasta|Tomato Sauce,4
T02424,2026-12-16,Regular,Biscuits|Coffee|Milk,3
T02425,2026-01-17,Value,Cereal|Milk,2
T02426,2026-02-18,Regular,Biscuits|Coffee,2
T02427,2026-03-19,Regular,Cereal|Juice|Milk|Yogurt,4
T02428,2026-04-20,Premium,Biscuits|Coffee|Milk|Pasta,4
T02429,2026-05-21,Regular,Biscuits|Coffee|Milk,3
T02430,2026-06-22,Premium,Biscuits|Coffee|Eggs|Milk,4
T02431,2026-07-23,Premium,Cereal|Pasta|Tomato Sauce,3
T02432,2026-08-24,Regular,Butter|Cheese|Milk|Pasta|Tomato Sauce,5
T02433,2026-09-25,Value,Bread|Pasta|Tea|Tomato Sauce,4
T02434,2026-10-26,Premium,Biscuits|Coffee,2
T02435,2026-11-27,Premium,Cheese|Pasta|Tomato Sauce,3
T02436,2026-12-28,Regular,Cheese|Chicken|Pasta|Tomato Sauce,4
T02437,2026-01-01,Premium,Biscuits|Bread|Butter|Cereal|Milk,5
T02438,2026-02-02,Value,Pasta|Tomato Sauce,2
T02439,2026-03-03,Premium,Biscuits|Chicken|Coffee,3
T02440,2026-04-04,Value,Bread|Butter|Cheese|Milk,4
T02441,2026-05-05,Premium,Biscuits|Cheese|Coffee|Milk|Yogurt,5
T02442,2026-06-06,Value,Biscuits|Bread|Coffee|Milk,4
T02443,2026-07-07,Regular,Bread|Butter|Eggs|Milk,4
T02444,2026-08-08,Regular,Biscuits|Coffee|Eggs|Milk|Tomato Sauce,5
T02445,2026-09-09,Regular,Bread|Butter|Cereal|Milk,4
T02446,2026-10-10,Premium,Biscuits|Bread|Chicken|Coffee|Milk|Tea,6
T02447,2026-11-11,Premium,Biscuits|Bread|Butter|Milk,4
T02448,2026-12-12,Premium,Bread|Butter|Coffee|Milk,4
T02449,2026-01-13,Regular,Chicken|Coffee|Pasta|Tomato Sauce,4
T02450,2026-02-14,Value,Cereal|Chicken|Milk,3
T02451,2026-03-15,Premium,Bread|Butter|Eggs|Milk,4
T02452,2026-04-16,Value,Biscuits|Bread|Coffee|Juice|Milk,5
T02453,2026-05-17,Regular,Bread|Butter,2
T02454,2026-06-18,Regular,Biscuits|Butter|Chips|Coffee|Milk,5
T02455,2026-07-19,Regular,Cheese|Coffee|Pasta|Tomato Sauce,4
T02456,2026-08-20,Regular,Cereal|Chips|Milk,3
T02457,2026-09-21,Value,Cereal|Milk|Pasta,3
T02458,2026-10-22,Premium,Biscuits|Bread|Butter|Chicken|Eggs|Pasta|Tea|Tomato Sauce,8
T02459,2026-11-23,Value,Chicken|Coffee|Pasta|Yogurt,4
T02460,2026-12-24,Premium,Bread|Butter|Cereal|Milk,4
T02461,2026-01-25,Premium,Biscuits|Butter|Coffee|Milk,4
T02462,2026-02-26,Value,Biscuits|Coffee|Eggs|Milk|Tea|Yogurt,6
T02463,2026-03-27,Value,Bread|Butter|Cereal|Yogurt,4
T02464,2026-04-28,Regular,Bread|Butter,2
T02465,2026-05-01,Premium,Cereal|Chips|Juice|Milk|Tea|Yogurt,6
T02466,2026-06-02,Value,Butter|Cereal|Eggs|Milk,4
T02467,2026-07-03,Premium,Biscuits|Bread|Butter|Chips|Milk|Pasta|Tea,7
T02468,2026-08-04,Regular,Cereal|Milk|Yogurt,3
T02469,2026-09-05,Value,Coffee|Pasta|Tomato Sauce,3
T02470,2026-10-06,Regular,Biscuits|Coffee|Milk|Tea,4
T02471,2026-11-07,Regular,Bread|Chicken|Pasta,3
T02472,2026-12-08,Value,Biscuits|Bread|Butter|Cheese,4
T02473,2026-01-09,Premium,Bread|Butter|Chips,3
T02474,2026-02-10,Value,Bread|Butter|Chips|Tomato Sauce,4
T02475,2026-03-11,Regular,Biscuits|Bread|Coffee|Milk,4
T02476,2026-04-12,Premium,Bread|Butter|Milk,3
T02477,2026-05-13,Value,Cheese|Eggs|Pasta|Tomato Sauce|Yogurt,5
T02478,2026-06-14,Premium,Bread|Butter|Milk,3
T02479,2026-07-15,Value,Coffee|Pasta|Tea|Tomato Sauce,4
T02480,2026-08-16,Regular,Bread|Chicken|Milk|Pasta|Tomato Sauce,5
T02481,2026-09-17,Premium,Biscuits|Coffee|Milk,3
T02482,2026-10-18,Regular,Bread|Cheese|Chips|Pasta|Tea|Tomato Sauce,6
T02483,2026-11-19,Regular,Cereal|Coffee|Milk|Yogurt,4
T02484,2026-12-20,Value,Cereal|Juice|Milk|Yogurt,4
T02485,2026-01-21,Premium,Biscuits|Bread|Coffee,3
T02486,2026-02-22,Regular,Chicken|Milk|Pasta|Tomato Sauce,4
T02487,2026-03-23,Premium,Cereal|Pasta|Tomato Sauce,3
T02488,2026-04-24,Regular,Biscuits|Bread|Butter,3
T02489,2026-05-25,Premium,Bread|Butter|Eggs,3
T02490,2026-06-26,Value,Cheese|Eggs|Pasta|Tomato Sauce,4
T02491,2026-07-27,Value,Bread|Butter|Milk,3
T02492,2026-08-28,Premium,Cereal|Cheese|Chicken|Milk|Yogurt,5
T02493,2026-09-01,Premium,Chicken|Pasta,2
T02494,2026-10-02,Value,Bread|Butter|Milk,3
T02495,2026-11-03,Premium,Biscuits|Bread|Coffee|Milk,4
T02496,2026-12-04,Premium,Chicken|Pasta,2
T02497,2026-01-05,Value,Bread|Butter|Milk,3
T02498,2026-02-06,Regular,Cereal|Milk,2
T02499,2026-03-07,Value,Cereal|Cheese|Pasta|Tomato Sauce,4
T02500,2026-04-08,Value,Biscuits|Coffee|Milk,3
T02501,2026-05-09,Regular,Bread|Butter|Milk,3
T02502,2026-06-10,Value,Biscuits|Coffee|Milk|Tea,4
T02503,2026-07-11,Value,Cereal|Pasta|Tomato Sauce|Yogurt,4
T02504,2026-08-12,Regular,Bread|Butter,2
T02505,2026-09-13,Premium,Bread|Butter|Milk,3
T02506,2026-10-14,Regular,Bread|Butter|Chicken|Eggs,4
T02507,2026-11-15,Premium,Cheese|Pasta|Tomato Sauce,3
T02508,2026-12-16,Regular,Cereal|Coffee|Juice|Milk|Yogurt,5
T02509,2026-01-17,Value,Cereal|Milk,2
T02510,2026-02-18,Premium,Biscuits|Bread|Coffee|Juice|Milk|Pasta,6
T02511,2026-03-19,Regular,Bread|Cereal|Cheese|Milk|Yogurt,5
T02512,2026-04-20,Regular,Bread|Butter|Chicken|Juice|Milk|Pasta|Tea,7
T02513,2026-05-21,Regular,Biscuits|Chicken|Coffee|Eggs|Milk|Tea,6
T02514,2026-06-22,Value,Chicken|Pasta|Tea|Tomato Sauce,4
T02515,2026-07-23,Premium,Biscuits|Coffee,2
T02516,2026-08-24,Premium,Cereal|Milk|Pasta|Yogurt,4
T02517,2026-09-25,Value,Bread|Cheese|Pasta|Tomato Sauce,4
T02518,2026-10-26,Premium,Biscuits|Coffee,2
T02519,2026-11-27,Premium,Biscuits|Bread|Coffee|Milk,4
T02520,2026-12-28,Regular,Biscuits|Butter|Coffee|Milk,4
T02521,2026-01-01,Regular,Bread|Butter|Tomato Sauce,3
T02522,2026-02-02,Premium,Bread|Butter|Chicken|Coffee|Yogurt,5
T02523,2026-03-03,Premium,Bread|Butter|Eggs|Milk,4
T02524,2026-04-04,Premium,Biscuits|Bread|Butter|Eggs|Milk|Tomato Sauce,6
T02525,2026-05-05,Premium,Pasta|Tomato Sauce,2
T02526,2026-06-06,Premium,Biscuits|Cheese|Chicken|Coffee|Milk,5
T02527,2026-07-07,Value,Cereal|Milk|Yogurt,3
T02528,2026-08-08,Premium,Cereal|Chicken|Juice|Pasta|Tomato Sauce,5
T02529,2026-09-09,Value,Chicken|Eggs|Pasta,3
T02530,2026-10-10,Regular,Biscuits|Coffee|Milk,3
T02531,2026-11-11,Premium,Bread|Butter|Chips,3
T02532,2026-12-12,Regular,Biscuits|Chicken|Pasta|Tomato Sauce,4
T02533,2026-01-13,Value,Cheese|Pasta|Tomato Sauce,3
T02534,2026-02-14,Premium,Bread|Butter|Milk,3
T02535,2026-03-15,Regular,Biscuits|Chicken|Pasta|Tomato Sauce,4
T02536,2026-04-16,Value,Biscuits|Cereal|Cheese|Coffee,4
T02537,2026-05-17,Premium,Biscuits|Coffee|Milk,3
T02538,2026-06-18,Premium,Bread|Chips|Pasta|Tomato Sauce,4
T02539,2026-07-19,Value,Biscuits|Coffee|Milk|Tea,4
T02540,2026-08-20,Premium,Pasta|Tomato Sauce,2
T02541,2026-09-21,Premium,Biscuits|Coffee|Milk,3
T02542,2026-10-22,Regular,Bread|Butter|Milk,3
T02543,2026-11-23,Premium,Biscuits|Coffee|Milk|Pasta,4
T02544,2026-12-24,Value,Bread|Butter|Juice|Milk,4
T02545,2026-01-25,Value,Chicken|Pasta|Tomato Sauce,3
T02546,2026-02-26,Regular,Bread|Butter|Milk,3
T02547,2026-03-27,Premium,Biscuits|Bread|Cheese|Chips|Coffee|Milk,6
T02548,2026-04-28,Value,Biscuits|Bread|Butter|Cereal|Milk,5
T02549,2026-05-01,Value,Biscuits|Chips|Coffee|Milk,4
T02550,2026-06-02,Value,Pasta|Tomato Sauce,2
T02551,2026-07-03,Value,Milk|Pasta|Tomato Sauce|Yogurt,4
T02552,2026-08-04,Value,Biscuits|Coffee|Milk,3
T02553,2026-09-05,Value,Butter|Cereal|Chicken|Coffee|Milk|Yogurt,6
T02554,2026-10-06,Regular,Cheese|Pasta|Tomato Sauce,3
T02555,2026-11-07,Value,Bread|Butter|Coffee|Milk,4
T02556,2026-12-08,Premium,Bread|Butter|Juice|Milk,4
T02557,2026-01-09,Regular,Cereal|Chicken|Milk|Yogurt,4
T02558,2026-02-10,Value,Bread|Butter|Cereal|Cheese|Milk|Tomato Sauce,6
T02559,2026-03-11,Regular,Chicken|Pasta|Tomato Sauce,3
T02560,2026-04-12,Regular,Bread|Butter|Cheese|Milk,4
T02561,2026-05-13,Value,Butter|Chicken|Milk|Pasta,4
T02562,2026-06-14,Premium,Chicken|Eggs|Pasta|Tomato Sauce,4
T02563,2026-07-15,Value,Bread|Butter|Chicken|Milk,4
T02564,2026-08-16,Premium,Cheese|Pasta|Tomato Sauce,3
T02565,2026-09-17,Value,Bread|Butter|Eggs|Milk,4
T02566,2026-10-18,Regular,Bread|Butter|Milk,3
T02567,2026-11-19,Premium,Biscuits|Bread|Butter|Milk,4
T02568,2026-12-20,Value,Pasta|Tomato Sauce,2
T02569,2026-01-21,Regular,Biscuits|Cheese|Chips|Eggs|Pasta|Tomato Sauce,6
T02570,2026-02-22,Regular,Bread|Butter|Milk,3
T02571,2026-03-23,Regular,Biscuits|Butter|Cereal|Coffee,4
T02572,2026-04-24,Regular,Cheese|Chips|Pasta|Tomato Sauce,4
T02573,2026-05-25,Premium,Bread|Butter|Chips|Coffee|Milk,5
T02574,2026-06-26,Regular,Cheese|Coffee|Pasta|Tomato Sauce|Yogurt,5
T02575,2026-07-27,Premium,Biscuits|Coffee|Milk,3
T02576,2026-08-28,Regular,Biscuits|Cereal|Coffee|Juice|Milk,5
T02577,2026-09-01,Premium,Chicken|Coffee|Eggs|Pasta|Tea|Tomato Sauce,6
T02578,2026-10-02,Value,Biscuits|Coffee|Milk,3
T02579,2026-11-03,Value,Biscuits|Bread|Cereal|Coffee|Milk,5
T02580,2026-12-04,Premium,Biscuits|Chips|Coffee|Eggs|Milk,5
T02581,2026-01-05,Value,Pasta|Tomato Sauce|Yogurt,3
T02582,2026-02-06,Regular,Bread|Butter,2
T02583,2026-03-07,Premium,Biscuits|Bread|Coffee|Eggs,4
T02584,2026-04-08,Premium,Butter|Cereal|Milk|Pasta|Yogurt,5
T02585,2026-05-09,Premium,Biscuits|Coffee|Juice|Milk,4
T02586,2026-06-10,Regular,Biscuits|Coffee,2
T02587,2026-07-11,Premium,Bread|Butter|Eggs|Milk|Pasta,5
T02588,2026-08-12,Value,Cheese|Milk|Pasta|Tomato Sauce,4
T02589,2026-09-13,Premium,Bread|Butter,2
T02590,2026-10-14,Regular,Biscuits|Bread|Butter|Coffee|Milk,5
T02591,2026-11-15,Premium,Bread|Butter|Milk|Pasta,4
T02592,2026-12-16,Value,Bread|Butter|Milk,3
T02593,2026-01-17,Regular,Biscuits|Coffee|Milk|Tomato Sauce,4
T02594,2026-02-18,Value,Cereal|Milk,2
T02595,2026-03-19,Premium,Bread|Butter|Cereal|Eggs|Juice|Milk,6
T02596,2026-04-20,Premium,Biscuits|Bread|Butter|Eggs|Tea,5
T02597,2026-05-21,Value,Chicken|Coffee|Pasta,3
T02598,2026-06-22,Value,Bread|Cheese|Pasta|Tea|Tomato Sauce,5
T02599,2026-07-23,Regular,Bread|Butter|Milk,3
T02600,2026-08-24,Regular,Bread|Butter|Milk|Tomato Sauce,4
T02601,2026-09-25,Premium,Biscuits|Bread|Coffee,3
T02602,2026-10-26,Premium,Biscuits|Chicken|Chips|Pasta,4
T02603,2026-11-27,Premium,Cheese|Juice|Pasta|Tomato Sauce,4
T02604,2026-12-28,Regular,Bread|Butter|Milk|Yogurt,4
T02605,2026-01-01,Regular,Cereal|Juice|Milk,3
T02606,2026-02-02,Premium,Cereal|Eggs|Juice|Milk|Yogurt,5
T02607,2026-03-03,Regular,Biscuits|Cheese|Coffee,3
T02608,2026-04-04,Regular,Bread|Butter|Milk|Tomato Sauce,4
T02609,2026-05-05,Regular,Bread|Butter|Yogurt,3
T02610,2026-06-06,Value,Biscuits|Butter|Chips|Coffee|Milk,5
T02611,2026-07-07,Value,Cheese|Pasta|Tomato Sauce,3
T02612,2026-08-08,Regular,Bread|Butter|Milk,3
T02613,2026-09-09,Premium,Butter|Chicken|Eggs|Milk|Pasta|Tomato Sauce,6
T02614,2026-10-10,Regular,Biscuits|Bread|Chips|Coffee|Milk,5
T02615,2026-11-11,Premium,Cereal|Eggs|Milk|Tomato Sauce|Yogurt,5
T02616,2026-12-12,Regular,Biscuits|Bread|Butter|Eggs|Milk,5
T02617,2026-01-13,Premium,Bread|Chicken|Milk|Pasta|Tea|Tomato Sauce,6
T02618,2026-02-14,Value,Bread|Butter|Cheese|Juice|Milk|Tomato Sauce,6
T02619,2026-03-15,Value,Chicken|Pasta,2
T02620,2026-04-16,Value,Cheese|Pasta|Tomato Sauce,3
T02621,2026-05-17,Regular,Chicken|Pasta|Tomato Sauce|Yogurt,4
T02622,2026-06-18,Regular,Cheese|Chips|Pasta|Tomato Sauce,4
T02623,2026-07-19,Premium,Pasta|Tomato Sauce,2
T02624,2026-08-20,Premium,Cereal|Milk,2
T02625,2026-09-21,Regular,Cereal|Eggs|Juice|Milk|Yogurt,5
T02626,2026-10-22,Regular,Biscuits|Coffee|Milk,3
T02627,2026-11-23,Value,Bread|Butter|Chicken|Milk,4
T02628,2026-12-24,Premium,Bread|Butter|Coffee|Eggs|Milk|Tea,6
T02629,2026-01-25,Value,Bread|Butter|Chicken|Coffee,4
T02630,2026-02-26,Regular,Coffee|Pasta|Tomato Sauce,3
T02631,2026-03-27,Regular,Bread|Butter|Milk|Tomato Sauce,4
T02632,2026-04-28,Value,Bread|Chicken|Pasta|Tomato Sauce,4
T02633,2026-05-01,Value,Bread|Butter|Cereal|Chicken|Milk,5
T02634,2026-06-02,Value,Biscuits|Chicken|Coffee|Juice,4
T02635,2026-07-03,Premium,Cereal|Cheese|Chicken|Milk|Pasta|Yogurt,6
T02636,2026-08-04,Regular,Cereal|Cheese|Pasta|Tomato Sauce,4
T02637,2026-09-05,Regular,Bread|Butter|Milk|Tomato Sauce,4
T02638,2026-10-06,Value,Cheese|Coffee|Eggs|Pasta|Tomato Sauce,5
T02639,2026-11-07,Regular,Biscuits|Cheese|Milk|Pasta|Tomato Sauce,5
T02640,2026-12-08,Value,Bread|Butter|Milk,3
T02641,2026-01-09,Value,Cereal|Milk|Yogurt,3
T02642,2026-02-10,Value,Biscuits|Bread|Butter|Chicken|Pasta,5
T02643,2026-03-11,Premium,Bread|Butter|Milk|Pasta,4
T02644,2026-04-12,Regular,Chicken|Eggs|Pasta|Tea|Tomato Sauce,5
T02645,2026-05-13,Premium,Cheese|Coffee|Pasta|Tomato Sauce,4
T02646,2026-06-14,Regular,Chicken|Milk|Pasta|Tomato Sauce,4
T02647,2026-07-15,Regular,Pasta|Tomato Sauce,2
T02648,2026-08-16,Premium,Biscuits|Coffee|Milk,3
T02649,2026-09-17,Premium,Bread|Butter|Milk,3
T02650,2026-10-18,Regular,Bread|Butter,2
T02651,2026-11-19,Premium,Bread|Cheese|Eggs|Pasta|Tomato Sauce,5
T02652,2026-12-20,Regular,Bread|Butter|Eggs|Milk,4
T02653,2026-01-21,Premium,Bread|Cereal|Milk|Tea|Yogurt,5
T02654,2026-02-22,Premium,Biscuits|Chicken|Coffee|Milk|Yogurt,5
T02655,2026-03-23,Regular,Biscuits|Bread|Coffee|Milk,4
T02656,2026-04-24,Value,Pasta|Tomato Sauce,2
T02657,2026-05-25,Premium,Bread|Cereal|Chicken|Pasta,4
T02658,2026-06-26,Value,Biscuits|Coffee|Milk,3
T02659,2026-07-27,Premium,Bread|Butter,2
T02660,2026-08-28,Value,Biscuits|Bread|Coffee|Juice|Milk|Yogurt,6
T02661,2026-09-01,Premium,Bread|Butter|Milk,3
T02662,2026-10-02,Premium,Bread|Butter|Yogurt,3
T02663,2026-11-03,Value,Bread|Butter|Chips|Milk|Tomato Sauce|Yogurt,6
T02664,2026-12-04,Premium,Biscuits|Cheese|Coffee|Milk,4
T02665,2026-01-05,Premium,Biscuits|Bread|Chips|Coffee|Milk|Tomato Sauce,6
T02666,2026-02-06,Premium,Biscuits|Butter|Coffee,3
T02667,2026-03-07,Regular,Bread|Chicken|Pasta|Tomato Sauce,4
T02668,2026-04-08,Regular,Cereal|Milk|Yogurt,3
T02669,2026-05-09,Regular,Chicken|Chips|Pasta,3
T02670,2026-06-10,Regular,Bread|Butter|Milk,3
T02671,2026-07-11,Premium,Cereal|Eggs|Milk,3
T02672,2026-08-12,Value,Chicken|Pasta|Tomato Sauce,3
T02673,2026-09-13,Premium,Chicken|Pasta|Tomato Sauce|Yogurt,4
T02674,2026-10-14,Regular,Cheese|Milk|Pasta|Tomato Sauce|Yogurt,5
T02675,2026-11-15,Value,Bread|Butter,2
T02676,2026-12-16,Premium,Bread|Butter|Chips|Eggs,4
T02677,2026-01-17,Value,Biscuits|Coffee|Eggs|Juice|Milk,5
T02678,2026-02-18,Regular,Biscuits|Bread|Chicken|Pasta|Yogurt,5
T02679,2026-03-19,Value,Bread|Butter,2
T02680,2026-04-20,Value,Biscuits|Coffee|Milk,3
T02681,2026-05-21,Value,Biscuits|Cereal|Chips|Milk,4
T02682,2026-06-22,Premium,Bread|Butter|Coffee|Milk,4
T02683,2026-07-23,Regular,Bread|Butter|Cereal|Chicken|Pasta|Tomato Sauce,6
T02684,2026-08-24,Value,Biscuits|Bread|Cheese|Chips|Coffee,5
T02685,2026-09-25,Regular,Biscuits|Cereal|Chicken|Chips|Milk|Pasta,6
T02686,2026-10-26,Premium,Chicken|Coffee|Milk|Pasta|Tea|Tomato Sauce,6
T02687,2026-11-27,Regular,Cereal|Chicken|Chips|Eggs|Pasta|Tomato Sauce,6
T02688,2026-12-28,Regular,Chicken|Eggs|Pasta|Tomato Sauce|Yogurt,5
T02689,2026-01-01,Premium,Cereal|Milk|Pasta,3
T02690,2026-02-02,Regular,Biscuits|Bread|Cheese|Coffee|Milk,5
T02691,2026-03-03,Value,Biscuits|Cereal|Coffee|Juice,4
T02692,2026-04-04,Value,Biscuits|Bread|Coffee|Milk,4
T02693,2026-05-05,Premium,Biscuits|Bread|Butter,3
T02694,2026-06-06,Value,Biscuits|Bread|Coffee|Pasta,4
T02695,2026-07-07,Value,Biscuits|Bread|Cheese|Coffee|Milk,5
T02696,2026-08-08,Premium,Bread|Butter|Cereal|Milk|Pasta|Tea,6
T02697,2026-09-09,Premium,Cheese|Pasta|Tomato Sauce|Yogurt,4
T02698,2026-10-10,Value,Biscuits|Coffee|Eggs|Milk,4
T02699,2026-11-11,Value,Biscuits|Coffee|Eggs|Pasta,4
T02700,2026-12-12,Regular,Bread|Butter|Coffee|Milk,4
T02701,2026-01-13,Value,Biscuits|Butter|Coffee|Milk,4
T02702,2026-02-14,Premium,Biscuits|Bread|Coffee|Milk,4
T02703,2026-03-15,Regular,Cereal|Milk|Yogurt,3
T02704,2026-04-16,Premium,Bread|Butter|Milk,3
T02705,2026-05-17,Value,Cereal|Chips|Milk,3
T02706,2026-06-18,Value,Cheese|Milk|Pasta|Tomato Sauce,4
T02707,2026-07-19,Regular,Bread|Butter|Milk,3
T02708,2026-08-20,Regular,Bread|Cereal|Coffee|Milk|Tomato Sauce|Yogurt,6
T02709,2026-09-21,Value,Cereal|Chicken|Milk|Yogurt,4
T02710,2026-10-22,Value,Biscuits|Pasta|Tomato Sauce,3
T02711,2026-11-23,Premium,Bread|Butter|Cheese|Milk,4
T02712,2026-12-24,Regular,Bread|Cheese|Pasta|Tomato Sauce,4
T02713,2026-01-25,Premium,Biscuits|Coffee|Yogurt,3
T02714,2026-02-26,Regular,Bread|Butter|Chicken|Milk,4
T02715,2026-03-27,Value,Bread|Cheese|Milk|Pasta|Tomato Sauce,5
T02716,2026-04-28,Premium,Bread|Butter|Cereal|Cheese,4
T02717,2026-05-01,Premium,Biscuits|Cheese|Pasta|Tomato Sauce,4
T02718,2026-06-02,Regular,Biscuits|Bread|Butter|Milk,4
T02719,2026-07-03,Regular,Biscuits|Butter|Pasta|Tomato Sauce,4
T02720,2026-08-04,Regular,Cereal|Eggs|Milk,3
T02721,2026-09-05,Regular,Bread|Butter|Milk,3
T02722,2026-10-06,Regular,Bread|Butter|Juice|Milk|Yogurt,5
